Number of CPU,Loading Time,Computation + Communication Time,Real Time,Batch Size
1,1.0669159889221191,15.564351558685303,16.631340980529785
2,0.19713926315307617,24.519301891326904,24.716543674468994
2,0.308124303817749,24.39117407798767,24.699394464492798
3,0.16527032852172852,13.1513831615448,13.316724300384521
3,0.1664738655090332,13.160980939865112,13.327532768249512
3,0.2108781337738037,13.143720149993896,13.354662418365479
4,0.1286468505859375,14.07193636894226,14.200660943984985
4,0.1039268970489502,14.11889386177063,14.222879886627197
4,0.13570761680603027,14.07069182395935,14.206449508666992
4,0.0938713550567627,14.10484504699707,14.198778629302979
5,0.09550094604492188,11.721733808517456,11.817297458648682
5,0.10500144958496094,11.730820894241333,11.835882425308228
5,0.11384797096252441,11.685483932495117,11.799402713775635
5,0.09041619300842285,11.710047483444214,11.800528764724731
5,0.07032275199890137,11.761944055557251,11.832344055175781
6,0.08147764205932617,10.204410076141357,10.28594446182251
6,0.08354973793029785,10.200647115707397,10.284270763397217
6,0.07644367218017578,10.194568395614624,10.271080732345581
6,0.11578154563903809,10.216438055038452,10.332308053970337
6,0.07863974571228027,10.205944776535034,10.28464651107788
6,0.13518643379211426,10.1418776512146,10.277153491973877
7,0.08323478698730469,9.130029439926147,9.213324546813965
7,0.06142997741699219,9.165897846221924,9.227399587631226
7,0.10561275482177734,9.167797803878784,9.273492574691772
7,0.09369778633117676,9.14327359199524,9.237030029296875
7,0.07501101493835449,9.157797574996948,9.23288369178772
7,0.08449935913085938,9.15118932723999,9.235748052597046
7,0.07885193824768066,9.17505431175232,9.253963470458984
8,0.09715652465820312,9.608837127685547,9.706063508987427
8,0.13503575325012207,9.710822343826294,9.84596300125122
8,0.11553549766540527,9.625665664672852,9.741262435913086
8,0.08464717864990234,9.575291156768799,9.660007953643799
8,0.059568166732788086,9.712067604064941,9.771730661392212
8,0.08476591110229492,9.582676887512207,9.667534828186035
8,0.07857894897460938,9.60971713066101,9.68837022781372
8,0.09636163711547852,9.58812403678894,9.684571027755737
